type,package,filename,lazy-1,lazy-2,strict
example,MBESS,ss.aipe.sm.sensitivity,0,0,0
example,MBESS,ss.aipe.smd,0,0,0
example,MBESS,ss.aipe.smd.sensitivity,0,0,0
example,MBESS,ss.aipe.src,0,0,0
example,MBESS,ss.power.R2,0,0,0
example,MBESS,ss.power.pcm,0,0,0
example,MBESS,ss.power.rc,0,0,0
example,MBESS,ss.power.reg.coef,0,0,0
example,MBESS,ssAIPECRD,0,0,0
example,MBESS,ssAIPECRDES,0,0,0
example,MBESS,t.and.smd.conversion,0,0,0
example,MBESS,theta.2.Sigma.theta,0,0,0
example,MBESS,transform_Z.r,0,0,0
example,MBESS,transform_r.Z,0,0,0
example,MBESS,var.ete,0,0,0
example,MBESS,vit,0,0,0
example,MBESS,vit.fitted,0,0,0
example,MCMCglmm,Ddivergence,0,0,0
example,MCMCglmm,Dtensor,0,0,0
example,MCMCglmm,KPPM,0,0,0
example,MCMCglmm,MCMCglmm,0,0,0
example,MCMCglmm,Ptensor,0,0,0
example,MCMCglmm,Tri2M,0,0,0
example,MCMCglmm,at.level,0,0,0
example,MCMCglmm,at.set,0,0,0
example,MCMCglmm,commutation,0,0,0
example,MCMCglmm,dcmvnorm,0,0,0
example,MCMCglmm,evalDtensor,0,0,0
example,MCMCglmm,gelman.prior,0,0,0
example,MCMCglmm,inverseA,0,0,0
example,MCMCglmm,knorm,0,0,0
example,MCMCglmm,krzanowski.test,0,0,0
example,MCMCglmm,kunif,0,0,0
example,MCMCglmm,list2bdiag,0,0,0
example,MCMCglmm,mult.memb,0,0,0
example,MCMCglmm,path,0,0,0
example,MCMCglmm,pkk,0,0,0
example,MCMCglmm,plotsubspace,0,0,0
example,MCMCglmm,posterior.ante,0,0,0
example,MCMCglmm,posterior.cor,0,0,0
example,MCMCglmm,posterior.evals,0,0,0
example,MCMCglmm,posterior.inverse,0,0,0
example,MCMCglmm,posterior.mode,0,0,0
example,MCMCglmm,rIW,0,0,0
example,MCMCglmm,rbv,0,0,0
example,MCMCglmm,rtcmvnorm,0,0,0
example,MCMCglmm,rtnorm,0,0,0
example,MCMCglmm,sir,0,0,0
example,MCMCglmm,sm2asreml,0,0,0
example,MCMCglmm,spl,0,0,0
example,MCPAN,HCD,0,0,0
example,MCPAN,MCPAN-package,0,0,0
example,MCPAN,SCSrank,0,0,0
example,MCPAN,Shannonci,0,0,0
example,MCPAN,Simpsonci,0,0,0
example,MCPAN,binomORci,0,0,0
example,MCPAN,binomRDci,0,0,0
example,MCPAN,binomRDtest,0,0,0
example,MCPAN,binomRRci,0,0,0
example,MCPAN,binomest,0,0,0
example,MCPAN,bronch,0,0,0
example,MCPAN,estShannonf,0,0,0
example,MCPAN,estSimpsonf,0,0,0
example,MCPAN,liarozole,0,0,0
example,MCPAN,lnrci,0,0,0
example,MCPAN,methyl,0,0,0
example,MCPAN,mosaicplot.Shannonci,0,0,0
example,MCPAN,multinomORci,0,0,0
example,MCPAN,plotCI,0,0,0
example,MCPAN,plotCII,0,0,0
example,MCPAN,poly3ci,0,0,0
example,MCPAN,poly3estf,0,0,0
example,MCPAN,poly3table,0,0,0
example,MCPAN,poly3test,0,0,0
example,MCPAN,powerbinom,0,0,0
example,MCPAN,powermcpt,0,0,0
example,MCPAN,print.multinomORci,0,0,0
example,MCPAN,summary.Shannonci,0,0,0
example,MCPAN,summary.Simpsonci,0,0,0
example,MCPAN,summary.binomORci,0,0,0
example,MCPAN,summary.binomRDci,0,0,0
example,MCPAN,summary.binomRDtest,0,0,0
example,MCPAN,summary.binomRRci,0,0,0
example,MCPAN,summary.poly3est,0,0,0
example,MDSMap,MDSMap-package,0,0,0
example,MDSMap,calc.maps.pc,0,0,0
example,MDSMap,calc.maps.sphere,0,0,0
example,MDSMap,calc.pair.rf.lod,0,0,0
example,MDSMap,convert.polar,0,0,0
example,MDSMap,dmap,0,0,0
example,MDSMap,dmap.check,0,0,0
example,MDSMap,estimate.map,0,0,0
example,MDSMap,lgI.txt,0,0,0
example,MDSMap,lgV.txt,0,0,0
example,MDSMap,map.to.interval,0,0,0
example,MDSMap,plot.pcmap,0,0,0
example,MDSMap,plot.pcmap3d,0,0,0
example,MDSMap,plot.spheremap,0,0,0
example,MESS,QIC,0,0,0
example,MESS,adaptive.weights,0,0,0
example,MESS,add_torows,0,0,0
example,MESS,age,0,0,0
example,MESS,auc,0,0,0
example,MESS,bdstat,0,0,0
example,MESS,bees,0,0,0
example,MESS,bin,0,0,0
example,MESS,categorize,0,0,0
example,MESS,clotting,0,0,0
example,MESS,cmd,0,0,0
example,MESS,col.alpha,0,0,0
example,MESS,col.shade,0,0,0
example,MESS,col.tint,0,0,0
example,MESS,colCumSum,0,0,0
example,MESS,common.shared,0,0,0
example,MESS,conditional_rowMeans,0,0,0
example,MESS,cumsumbinning,0,0,0
example,MESS,drop1.geeglm,0,0,0
example,MESS,drop1.geem,0,0,0
example,MESS,earthquakes,0,0,0
example,MESS,expand_table,0,0,0
example,MESS,extended.shared,0,0,0
example,MESS,fac2num,0,0,0
example,MESS,feature.test,0,0,0
example,MESS,filldown,0,0,0
example,MESS,founder.shared,0,0,0
example,MESS,geekin,0,0,0
example,MESS,gkgamma,0,0,0
example,MESS,greenland,0,0,0
example,MESS,happiness,0,0,0
example,MESS,ht,0,0,0
example,MESS,hwe_frequencies,0,0,0
example,MESS,icecreamads,0,0,0
example,MESS,ks_cumtest,0,0,0
example,MESS,kwdata,0,0,0
example,MESS,lifeexpect,0,0,0
example,MESS,lower.tri.vector,0,0,0
example,MESS,matched,0,0,0
example,MESS,maximum_subarray,0,0,0
example,MESS,mfastLmCpp,0,0,0
example,MESS,monte_carlo_chisq_test,0,0,0
example,MESS,nh4,0,0,0
example,MESS,ordered.clusters,0,0,0
example,MESS,pairwise.cor.test,0,0,0
example,MESS,pairwise_Schur_product,0,0,0
example,MESS,pairwise_combination_indices,0,0,0
example,MESS,panel.hist,0,0,0
example,MESS,panel.r2,0,0,0
example,MESS,picea,0,0,0
example,MESS,plr,0,0,0
example,MESS,power_binom_test,0,0,0
example,MESS,power_mcnemar_test,0,0,0
example,MESS,power_prop_test,0,0,0
example,MESS,power_t_test,0,0,0
example,MESS,prepost.test,0,0,0
example,MESS,qpcr,0,0,0
example,MESS,rainman,0,0,0
example,MESS,repmat,0,0,0
example,MESS,residual_plot,0,0,0
example,MESS,residualplot,0,0,0
example,MESS,rmvt.pedigree,0,0,0
example,MESS,rmvtnorm.pedigree,0,0,0
example,MESS,rnorm_perfect,0,0,0
example,MESS,rootonorm,0,0,0
example,MESS,round_percent,0,0,0
example,MESS,rud,0,0,0
example,MESS,screen_variables,0,0,0
example,MESS,segregate.genes,0,0,0
example,MESS,sinv,0,0,0
example,MESS,smokehealth,0,0,0
example,MESS,soccer,0,0,0
example,MESS,superroot2,0,0,0
example,MESS,tracemp,0,0,0
example,MESS,usd,0,0,0
example,MESS,wallyplot,0,0,0
example,MESS,write.xml,0,0,0
example,MHadaptive,BCI,0,0,0
example,MHadaptive,Metro_Hastings,0,0,0
example,MHadaptive,mcmc_r,0,0,0
example,MHadaptive,mcmc_thin,0,0,0
example,MHadaptive,plotMH,0,0,0
example,MHadaptive,positiveDefinite,0,0,0
example,MKdescr,CV,0,0,0
example,MKdescr,IQrange,0,0,0
example,MKdescr,SMD,0,0,0
example,MKdescr,SNR,0,0,0
example,MKdescr,fiveNS,0,0,0
example,MKdescr,glog,0,0,0
example,MKdescr,meanAD,0,0,0
example,MKdescr,melt.long,0,0,0
example,MKdescr,qboxplot,0,0,0
example,MKdescr,qbxp.stats,0,0,0
example,MKdescr,simCorVars,0,0,0
example,MKdescr,skippedMean,0,0,0
example,MKdescr,thyroid,0,0,0
example,MKdescr,transformations,0,0,0
example,MKdescr,zscore,0,0,0
example,MLmetrics,AUC,0,0,0
example,MLmetrics,Accuracy,0,0,0
example,MLmetrics,Area_Under_Curve,0,0,0
example,MLmetrics,ConfusionDF,0,0,0
example,MLmetrics,ConfusionMatrix,0,0,0
example,MLmetrics,F1_Score,0,0,0
example,MLmetrics,FBeta_Score,0,0,0
example,MLmetrics,GainAUC,0,0,0
example,MLmetrics,Gini,0,0,0
example,MLmetrics,KS_Stat,0,0,0
example,MLmetrics,LiftAUC,0,0,0
example,MLmetrics,LogLoss,0,0,0
example,MLmetrics,MAE,0,0,0
example,MLmetrics,MAPE,0,0,0
example,MLmetrics,MSE,0,0,0
example,MLmetrics,MedianAE,0,0,0
example,MLmetrics,MedianAPE,0,0,0
example,MLmetrics,MultiLogLoss,0,0,0
example,MLmetrics,NormalizedGini,0,0,0
example,MLmetrics,PRAUC,0,0,0
example,MLmetrics,Poisson_LogLoss,0,0,0
example,MLmetrics,Precision,0,0,0
example,MLmetrics,R2_Score,0,0,0
example,MLmetrics,RAE,0,0,0
example,MLmetrics,RMSE,0,0,0
example,MLmetrics,RMSLE,0,0,0
example,MLmetrics,RMSPE,0,0,0
example,MLmetrics,RRSE,0,0,0
example,MLmetrics,Recall,0,0,0
example,MLmetrics,Sensitivity,0,0,0
example,MLmetrics,Specificity,0,0,0
example,MLmetrics,ZeroOneLoss,0,0,0
example,MSEtool,Can,0,0,0
example,MSEtool,ChkYrs,0,0,0
example,MSEtool,Converge,0,0,0
example,MSEtool,Cplot,0,0,0
example,MSEtool,Data-class,0,0,0
example,MSEtool,Data-class-objects,0,0,0
example,MSEtool,DataDir,0,0,0
example,MSEtool,DataInit,0,0,0
example,MSEtool,Data_xl,0,0,0
example,MSEtool,Dom,0,0,0
example,MSEtool,FMSYref,0,0,0
example,MSEtool,Fease,0,0,0
example,MSEtool,Fleet-class,0,0,0
example,MSEtool,Fleet-class-objects,0,0,0
example,MSEtool,Imp-class,0,0,0
example,MSEtool,Imp-class-objects,0,0,0
example,MSEtool,Input,0,0,0
example,MSEtool,LH2OM,0,0,0
example,MSEtool,MOM-class-objects,0,0,0
example,MSEtool,MPtype,0,0,0
example,MSEtool,OM-class-objects,0,0,0
example,MSEtool,OMdoc,0,0,0
example,MSEtool,OMexample,0,0,0
example,MSEtool,OMinit,0,0,0
example,MSEtool,Obs-class,0,0,0
example,MSEtool,Obs-class-objects,0,0,0
example,MSEtool,PMLimit,0,0,0
example,MSEtool,PerformanceMetric,0,0,0
example,MSEtool,Replace,0,0,0
example,MSEtool,Report,0,0,0
example,MSEtool,Required,0,0,0
example,MSEtool,Sense,0,0,0
example,MSEtool,Stock-class,0,0,0
example,MSEtool,Stock-class-objects,0,0,0
example,MSEtool,Sub,0,0,0
example,MSEtool,SubOM,0,0,0
example,MSEtool,TAC,0,0,0
example,MSEtool,Turing,0,0,0
example,MSEtool,Uses,0,0,0
example,MSEtool,XL2Data,0,0,0
example,MSEtool,XL2OM,0,0,0
example,MSEtool,avail,0,0,0
example,MSEtool,getmov2,0,0,0
example,MSEtool,optCPU,0,0,0
example,MSEtool,plot.Stock,0,0,0
example,MSEtool,runMP,0,0,0
example,MSEtool,setup,0,0,0
example,MSEtool,simmov,0,0,0
example,MSEtool,tinyErr,0,0,0
example,MSEtool,validcpars,0,0,0
example,MSGARCH,CreateSpec,0,0,0
example,MSGARCH,DIC,0,0,0
example,MSGARCH,ExtractStateFit,0,0,0
example,MSGARCH,FitMCMC,0,0,0
example,MSGARCH,FitML,0,0,0
example,MSGARCH,PIT,0,0,0
example,MSGARCH,PredPdf,0,0,0
example,MSGARCH,Risk,0,0,0
example,MSGARCH,State,0,0,0
example,MSGARCH,TransMat,0,0,0
example,MSGARCH,UncVol,0,0,0
example,MSGARCH,Volatility,0,0,0
example,MSGARCH,predict,0,0,0
example,MSGARCH,simulate,0,0,0
example,MSQC,DAGOSTINO,0,0,0
example,MSQC,HZ.test,0,0,0
example,MSQC,MSQC-package,0,0,0
example,MSQC,MardiaTest,0,0,0
example,MSQC,Royston.test,0,0,0
example,MSQC,archery1,0,0,0
example,MSQC,archery2,0,0,0
example,MSQC,bimetal1,0,0,0
example,MSQC,bimetal2,0,0,0
example,MSQC,carbon1,0,0,0
example,MSQC,carbon2,0,0,0
example,MSQC,covariance,0,0,0
example,MSQC,dowel1,0,0,0
example,MSQC,dowel2,0,0,0
example,MSQC,ellip,0,0,0
example,MSQC,gen.var,0,0,0
example,MSQC,glass1,0,0,0
example,MSQC,glass2,0,0,0
example,MSQC,indust1,0,0,0
example,MSQC,indust2,0,0,0
example,MSQC,kulpa,0,0,0
example,MSQC,larg.ellip,0,0,0
example,MSQC,mech1,0,0,0
example,MSQC,mech2,0,0,0
example,MSQC,mult.chart,0,0,0
example,MSQC,prism,0,0,0
example,MSQC,proc.reg,0,0,0
example,MSQC,rskewed,0,0,0
example,MSQC,sabathia.ind,0,0,0
example,MSQC,sabathia1,0,0,0
example,MSQC,sabathia2,0,0,0
example,MSQC,water1,0,0,0
example,MSQC,water2,0,0,0
example,MTS,BEKK11,0,0,0
example,MTS,BVAR,0,0,0
example,MTS,ECMvar,0,0,0
example,MTS,ECMvar1,0,0,0
example,MTS,EWMAvol,0,0,0
example,MTS,Eccm,0,0,0
example,MTS,FEVdec,0,0,0
example,MTS,Kronid,0,0,0
example,MTS,Kronspec,0,0,0
example,MTS,MTSdiag,0,0,0
example,MTS,MTSplot,0,0,0
example,MTS,MarchTest,0,0,0
example,MTS,PIwgt,0,0,0
example,MTS,PSIwgt,0,0,0
example,MTS,SCCor,0,0,0
example,MTS,SCMid,0,0,0
example,MTS,SCMid2,0,0,0
example,MTS,SCMmod,0,0,0
example,MTS,VAR,0,0,0
example,MTS,VARMA,0,0,0
example,MTS,VARMACpp,0,0,0
example,MTS,VARMAcov,0,0,0
example,MTS,VARMAirf,0,0,0
example,MTS,VARMAsim,0,0,0
example,MTS,VARorder,0,0,0
example,MTS,VARpred,0,0,0
example,MTS,VARpsi,0,0,0
example,MTS,VARs,0,0,0
example,MTS,VMA,0,0,0
example,MTS,VMACpp,0,0,0
example,MTS,VMAorder,0,0,0
example,MTS,Vech,0,0,0
example,MTS,VechM,0,0,0
example,MTS,Vmiss,0,0,0
example,MTS,Vpmiss,0,0,0
example,MTS,apca,0,0,0
example,MTS,archTest,0,0,0
example,MTS,ccm,0,0,0
example,MTS,comVol,0,0,0
example,MTS,diffM,0,0,0
example,MTS,hfactor,0,0,0
example,MTS,mq,0,0,0
example,MTS,msqrt,0,0,0
example,MTS,refVAR,0,0,0
example,MTS,tfm1,0,0,0
example,MVN,mvn,0,0,0
example,ManifoldOptim,Problem-definition,0,0,0
example,ManifoldOptim,Product-manifold-definition,0,0,0
example,ManifoldOptim,manifold.optim,0,0,0
example,MatchIt,add_s.weights,0,0,0
example,MatchIt,distance,0,0,0
example,MatchIt,match.data,0,0,0
example,MatchIt,matchit,0,0,0
example,MatchIt,method_cem,0,0,0
example,MatchIt,method_exact,0,0,0
example,MatchIt,method_full,0,0,0
example,MatchIt,method_genetic,0,0,0
example,MatchIt,method_nearest,0,0,0
example,MatchIt,method_optimal,0,0,0
example,MatchIt,method_subclass,0,0,0
example,MatchIt,plot.matchit,0,0,0
example,MatchIt,plot.summary.matchit,0,0,0
example,MatchIt,rbind.matchdata,0,0,0
example,MatchIt,summary.matchit,0,0,0
example,Matching,GenMatch,0,0,0
example,Matching,Match,0,0,0
example,Matching,MatchBalance,0,0,0
example,Matching,Matchby,0,0,0
example,Matching,balanceUV,0,0,0
example,Matching,ks.boot,0,0,0
example,Matching,qqstats,0,0,0
example,Matrix.utils,aggregate.Matrix,0,0,0
example,Matrix.utils,dMcast,0,0,0
example,Matrix.utils,merge.Matrix,0,0,0
example,Matrix.utils,rBind.fill,0,0,0
example,MatrixModels,Model-class,0,0,0
example,MatrixModels,glm4,0,0,0
example,MatrixModels,glpModel-class,0,0,0
example,MatrixModels,lm.fit.sparse,0,0,0
example,MatrixModels,mkRespMod,0,0,0
example,MatrixModels,model.Matrix,0,0,0
example,MatrixModels,modelMatrix-class,0,0,0
example,MatrixModels,predModule-class,0,0,0
example,MatrixModels,respModule-class,0,0,0
example,MatrixModels,reweightPred,0,0,0
example,MatrixModels,solveCoef,0,0,0
example,MatrixModels,updateMu,0,0,0
example,MatrixModels,updateWts,0,0,0
example,MazamaCoreUtils,dateRange,0,0,0
example,MazamaCoreUtils,dateSequence,0,0,0
example,MazamaCoreUtils,html_getLinks,0,0,0
example,MazamaCoreUtils,html_getTables,0,0,0
example,MazamaCoreUtils,lintFunctionArgs,0,0,0
example,MazamaCoreUtils,logger.debug,0,0,0
example,MazamaCoreUtils,logger.error,0,0,0
example,MazamaCoreUtils,logger.fatal,0,0,0
example,MazamaCoreUtils,logger.info,0,0,0
example,MazamaCoreUtils,logger.isInitialized,0,0,0
example,MazamaCoreUtils,logger.setLevel,0,0,0
example,MazamaCoreUtils,logger.setup,0,0,0
example,MazamaCoreUtils,logger.trace,0,0,0
example,MazamaCoreUtils,logger.warn,0,0,0
example,MazamaCoreUtils,manageCache,0,0,0
example,MazamaCoreUtils,parseDatetime,0,0,0
example,MazamaCoreUtils,setIfNull,0,0,0
example,MazamaCoreUtils,stopIfNull,0,0,0
example,MazamaCoreUtils,stopOnError,0,0,0
example,MazamaCoreUtils,timeRange,0,0,0
example,MazamaCoreUtils,timeStamp,0,0,0
example,MazamaSpatialUtils,US_countyConversion,0,0,0
example,MazamaSpatialUtils,US_stateConversion,0,0,0
example,MazamaSpatialUtils,dissolve,0,0,0
example,MazamaSpatialUtils,getCountry,0,0,0
example,MazamaSpatialUtils,getCountryCode,0,0,0
example,MazamaSpatialUtils,getCountryName,0,0,0
example,MazamaSpatialUtils,getState,0,0,0
example,MazamaSpatialUtils,getStateCode,0,0,0
example,MazamaSpatialUtils,getStateName,0,0,0
example,MazamaSpatialUtils,getTimezone,0,0,0
example,MazamaSpatialUtils,getUSCounty,0,0,0
example,MazamaSpatialUtils,getVariable,0,0,0
example,MazamaSpatialUtils,simplify,0,0,0
example,MazamaSpatialUtils,stateToCode,0,0,0
example,MetaUtility,calib_ests,0,0,0
example,MetaUtility,d_to_logRR,0,0,0
example,MetaUtility,format_CI,0,0,0
example,MetaUtility,format_stat,0,0,0
example,MetaUtility,parse_CI_string,0,0,0
example,MetaUtility,pct_pval,0,0,0
example,MetaUtility,prop_stronger,0,0,0
example,MetaUtility,r_to_d,0,0,0
example,MetaUtility,r_to_z,0,0,0
example,MetaUtility,round2,0,0,0
example,MetaUtility,tau_CI,0,0,0
example,MetaUtility,z_to_r,0,0,0
example,MfUSampler,MfU.Control,0,0,0
example,MfUSampler,MfU.Sample,0,0,0
example,MixSim,00_MixSim-package,0,0,0
example,MixSim,ClassProp,0,0,0
example,MixSim,MixGOM,0,0,0
example,MixSim,MixSim,0,0,0
example,MixSim,RandIndex,0,0,0
example,MixSim,VarInf,0,0,0
example,MixSim,overlap,0,0,0
example,MixSim,overlapGOM,0,0,0
example,MixSim,pdplot,0,0,0
example,MixSim,perms,0,0,0
example,MixSim,print.summary,0,0,0
example,MixSim,simdataset,0,0,0
example,ModelMetrics,auc,0,0,0
example,ModelMetrics,gini,0,0,0
example,ModelMetrics,logLoss,0,0,0
example,ModelMetrics,mauc,0,0,0
example,ModelMetrics,mse,0,0,0
example,ModelMetrics,npv,0,0,0
example,ModelMetrics,ppv,0,0,0
example,ModelMetrics,recall,0,0,0
example,ModelMetrics,rmse,0,0,0
example,ModelMetrics,tnr,0,0,0
example,MolgenisAuth,device_flow_auth,0,0,0
example,MolgenisAuth,discover,0,0,0
example,MomTrunc,MCmeanvarTMD,0,0,0
example,MomTrunc,MomTrunc-package,0,0,0
example,MomTrunc,cdfFMD,0,0,0
example,MomTrunc,dprmvESN,0,0,0
example,MomTrunc,dprmvEST,0,0,0
example,MomTrunc,dprmvSN,0,0,0
example,MomTrunc,dprmvST,0,0,0
example,MomTrunc,meanvarFMD,0,0,0
example,MomTrunc,meanvarTMD,0,0,0
example,MomTrunc,momentsFMD,0,0,0
example,MomTrunc,momentsTMD,0,0,0
example,MomTrunc,onlymeanTMD,0,0,0
example,MomTrunc,pmvtnormt,0,0,0
example,Morpho,CAC,0,0,0
example,Morpho,CVA,0,0,0
example,Morpho,CreateL,0,0,0
example,Morpho,NNshapeReg,0,0,0
example,Morpho,PCdist,0,0,0
example,Morpho,ProcGPA,0,0,0
example,Morpho,RegScore,0,0,0
example,Morpho,align2procSym,0,0,0
example,Morpho,angle.calc,0,0,0
example,Morpho,angleTest,0,0,0
example,Morpho,anonymize,0,0,0
example,Morpho,applyTransform,0,0,0
example,Morpho,areaSphere,0,0,0
example,Morpho,areaSpherePart,0,0,0
example,Morpho,armaGinv,0,0,0
example,Morpho,arrMean3,0,0,0
example,Morpho,barycenter,0,0,0
example,Morpho,bindArr,0,0,0
example,Morpho,cSize,0,0,0
example,Morpho,checkLM,0,0,0
example,Morpho,closemeshKD,0,0,0
example,Morpho,computeTransform,0,0,0
example,Morpho,covDist,0,0,0
example,Morpho,covW,0,0,0
example,Morpho,createAtlas,0,0,0
example,Morpho,createMissingList,0,0,0
example,Morpho,cutSpace,0,0,0
example,Morpho,data2platonic,0,0,0
example,Morpho,deformGrid2d,0,0,0
example,Morpho,deformGrid3d,0,0,0
example,Morpho,equidistantCurve,0,0,0
example,Morpho,exVar,0,0,0
example,Morpho,fastKmeans,0,0,0
example,Morpho,find.outliers,0,0,0
example,Morpho,fixLMmirror,0,0,0
example,Morpho,fixLMtps,0,0,0
example,Morpho,getMeaningfulPCs,0,0,0
example,Morpho,getOuterViewpoints,0,0,0
example,Morpho,getPCscores,0,0,0
example,Morpho,getPCtol,0,0,0
example,Morpho,getPLSCommonShape,0,0,0
example,Morpho,getTrafo4x4,0,0,0
example,Morpho,getVisibleVertices,0,0,0
example,Morpho,groupPCA,0,0,0
example,Morpho,histGroup,0,0,0
example,Morpho,icpmat,0,0,0
example,Morpho,invertFaces,0,0,0
example,Morpho,kendalldist,0,0,0
example,Morpho,lineplot,0,0,0
example,Morpho,mcNNindex,0,0,0
example,Morpho,mergeMeshes,0,0,0
example,Morpho,mesh2ply,0,0,0
example,Morpho,meshDist,0,0,0
example,Morpho,meshPlaneIntersect,0,0,0
example,Morpho,meshcube,0,0,0
example,Morpho,meshres,0,0,0
example,Morpho,mirror,0,0,0
example,Morpho,mirror2plane,0,0,0
example,Morpho,name2factor,0,0,0
example,Morpho,pcAlign,0,0,0
example,Morpho,pcaplot3d,0,0,0
example,Morpho,permudist,0,0,0
example,Morpho,permuvec,0,0,0
example,Morpho,placePatch,0,0,0
example,Morpho,plotAtlas,0,0,0
example,Morpho,plotNormals,0,0,0
example,Morpho,pls2B,0,0,0
example,Morpho,plsCoVarCommonShape,0,0,0
example,Morpho,ply2mesh,0,0,0
example,Morpho,points2plane,0,0,0
example,Morpho,predict.bgPCA,0,0,0
example,Morpho,predictPLSfromData,0,0,0
example,Morpho,predictRelWarps,0,0,0
example,Morpho,predictShape.lm,0,0,0
example,Morpho,proc.weight,0,0,0
example,Morpho,procAOVsym,0,0,0
example,Morpho,procSym,0,0,0
example,Morpho,projRead,0,0,0
example,Morpho,qqmat,0,0,0
example,Morpho,quad2trimesh,0,0,0
example,Morpho,r2morphoj,0,0,0
example,Morpho,read.pts,0,0,0
example,Morpho,regdist,0,0,0
example,Morpho,relWarps,0,0,0
example,Morpho,relaxLM,0,0,0
example,Morpho,rotaxis3d,0,0,0
example,Morpho,rotmesh.onto,0,0,0
example,Morpho,rotonmat,0,0,0
example,Morpho,rotonto,0,0,0
example,Morpho,scalemesh,0,0,0
example,Morpho,showPC,0,0,0
example,Morpho,slider3d,0,0,0
example,Morpho,solutionSpace,0,0,0
example,Morpho,sortCurve,0,0,0
example,Morpho,symmetrize,0,0,0
example,Morpho,tangentPlane,0,0,0
example,Morpho,tps3d,0,0,0
example,Morpho,typprob,0,0,0
example,Morpho,updateNormals,0,0,0
example,Morpho,vecx,0,0,0
example,Morpho,vertex,0,0,0
example,Morpho,virtualMeshScan,0,0,0
example,Morpho,warpmovie3d,0,0,0
example,Morpho,write.fcsv,0,0,0
example,Morpho,write.pts,0,0,0
example,MplusAutomation,HTMLSummaryTable,0,0,0
example,MplusAutomation,LatexSummaryTable,0,0,0
example,MplusAutomation,MplusAutomationUtils,0,0,0
example,MplusAutomation,OS,0,0,0
example,MplusAutomation,SummaryTable,0,0,0
example,MplusAutomation,addHeaderToSavedata,0,0,0
example,MplusAutomation,cd,0,0,0
example,MplusAutomation,coef.mplus.model,0,0,0
example,MplusAutomation,compareModels,0,0,0
example,MplusAutomation,confint.mplus.model,0,0,0
example,MplusAutomation,createMixtures,0,0,0
example,MplusAutomation,createModels,0,0,0
example,MplusAutomation,createSyntax,0,0,0
example,MplusAutomation,createVarSyntax,0,0,0
example,MplusAutomation,detectColumnNames,0,0,0
example,MplusAutomation,detectMplus,0,0,0
example,MplusAutomation,detectVariables,0,0,0
example,MplusAutomation,divideIntoFields,0,0,0
example,MplusAutomation,dot-convertData,0,0,0
example,MplusAutomation,dot-mplusMultinomial,0,0,0
example,MplusAutomation,extract,0,0,0
example,MplusAutomation,extractClassCounts,0,0,0
example,MplusAutomation,extractFacScoreStats,0,0,0
example,MplusAutomation,extractFreeFile,0,0,0
example,MplusAutomation,extractInput_1file,0,0,0
example,MplusAutomation,extractModIndices,0,0,0
example,MplusAutomation,extractModelParameters,0,0,0
example,MplusAutomation,extractModelSummaries,0,0,0
example,MplusAutomation,extractParameters_1section,0,0,0
example,MplusAutomation,extractResiduals,0,0,0
example,MplusAutomation,extractSummaries_1file,0,0,0
example,MplusAutomation,extractSummaries_1plan,0,0,0
example,MplusAutomation,extractSummaries_1section,0,0,0
example,MplusAutomation,extractTech1,0,0,0
example,MplusAutomation,extractTech10,0,0,0
example,MplusAutomation,extractTech12,0,0,0
example,MplusAutomation,extractTech15,0,0,0
example,MplusAutomation,extractTech3,0,0,0
example,MplusAutomation,extractTech4,0,0,0
example,MplusAutomation,extractTech7,0,0,0
example,MplusAutomation,extractTech8,0,0,0
example,MplusAutomation,extractTech9,0,0,0
example,MplusAutomation,extractValue,0,0,0
example,MplusAutomation,extractWarningsErrors_1file,0,0,0
example,MplusAutomation,friendlyGregexpr,0,0,0
example,MplusAutomation,getMultilineSection,0,0,0
example,MplusAutomation,getOutFileList,0,0,0
example,MplusAutomation,getSavedata_Bparams,0,0,0
example,MplusAutomation,getSavedata_Data,0,0,0
example,MplusAutomation,getSavedata_Fileinfo,0,0,0
example,MplusAutomation,getSection,0,0,0
example,MplusAutomation,get_results,0,0,0
example,MplusAutomation,htmlout,0,0,0
example,MplusAutomation,isEmpty,0,0,0
example,MplusAutomation,l_getSavedata_Fileinfo,0,0,0
example,MplusAutomation,long2LGMM,0,0,0
example,MplusAutomation,lookupTech1Parameter,0,0,0
example,MplusAutomation,matrixExtract,0,0,0
example,MplusAutomation,mixtureSummaryTable,0,0,0
example,MplusAutomation,mplus.traceplot,0,0,0
example,MplusAutomation,mplusAvailable,0,0,0
example,MplusAutomation,mplusGLM,0,0,0
example,MplusAutomation,mplusModeler,0,0,0
example,MplusAutomation,mplusObject,0,0,0
example,MplusAutomation,mplusRcov,0,0,0
example,MplusAutomation,mplus_as.numeric,0,0,0
example,MplusAutomation,paramExtract,0,0,0
example,MplusAutomation,parseCatOutput,0,0,0
example,MplusAutomation,parseMplus,0,0,0
example,MplusAutomation,plot.mplusObject,0,0,0
example,MplusAutomation,plotGrowthMixtures,0,0,0
example,MplusAutomation,plotLTA,0,0,0
example,MplusAutomation,plotMixtureDensities,0,0,0
example,MplusAutomation,plotMixtures,0,0,0
example,MplusAutomation,prepareMplusData,0,0,0
example,MplusAutomation,print.MplusRstructure,0,0,0
example,MplusAutomation,readModels,0,0,0
example,MplusAutomation,rmVarWarnings,0,0,0
example,MplusAutomation,runModels,0,0,0
example,MplusAutomation,runModels_Interactive,0,0,0
