vm,commit,suite,benchmark,ms,warm
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,808.328000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,821.065000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,834.176000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,825.042000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,806.531000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,821.543000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,829.598000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,832.551000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,801.495000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,821.016000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,826.652000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,845.248000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,797.741000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux_naive,810.335000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,496.033000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,491.050000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,500.470000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,497.211000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,488.802000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,491.683000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,495.568000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,497.494000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,496.403000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,491.424000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,505.574000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,490.411000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,492.314000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,493.359000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_2,489.577000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,509.413000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,515.004000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,507.486000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,502.920000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,502.249000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,511.535000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,502.264000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,546.896000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,499.540000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,500.406000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,504.461000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,496.681000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,498.221000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,495.021000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,reversecomplement_naive,511.925000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,101.713000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,95.137000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,94.086000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,94.902000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,94.759000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,94.744000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,94.838000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,104.822000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,95.618000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,95.771000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,95.729000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,95.611000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,94.986000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,95.850000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees,98.674000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,911.583000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,889.450000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,889.476000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,899.340000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,878.626000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,877.738000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,880.137000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,890.895000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,882.787000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,882.750000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,877.761000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,887.894000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,885.211000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,880.465000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_naive,895.719000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1579.303000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1454.155000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1531.520000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1465.402000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1599.972000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1420.585000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1513.735000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1530.763000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1441.391000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1544.406000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1555.727000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1479.078000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1477.047000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1545.366000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt_2,1425.915000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,3388.945000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,3631.170000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,3789.282000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,3937.382000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4024.224000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4157.835000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4236.354000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4274.450000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4294.706000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4317.444000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4300.650000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,4378.261000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,3583.040000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,3570.266000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute,3801.427000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2833.517000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2829.353000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2806.563000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2800.529000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2804.647000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2821.308000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2816.695000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2784.887000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2809.981000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2783.120000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2792.159000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2824.715000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2804.900000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2798.181000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,knucleotide_brute_3,2794.681000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,120.905000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,111.799000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,110.787000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,111.725000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,120.449000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,110.826000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,110.683000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,111.369000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,110.831000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,114.854000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,111.063000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,111.715000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,110.918000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,111.626000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,pidigits,110.591000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,226.961000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,221.427000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,212.051000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,225.811000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,206.569000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,207.716000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,202.266000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,208.447000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,207.648000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,202.058000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,195.238000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,202.727000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,194.336000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,192.815000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_alt,193.044000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2988.124000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2986.732000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2955.848000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2962.670000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2966.940000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2963.512000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2984.919000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2951.095000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2958.257000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2993.304000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2956.834000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2961.122000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2964.687000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2969.488000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm,2980.586000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,553.254000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,547.729000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,536.135000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,526.212000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,532.033000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,527.096000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,526.552000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,526.413000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,528.726000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,525.978000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,525.133000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,524.967000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,525.866000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,539.183000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_naive_ascii,526.297000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,702.020000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,696.323000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,696.081000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,688.826000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,693.993000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,696.438000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,696.740000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,700.210000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,708.071000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,702.852000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,711.419000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,708.146000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,700.125000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,686.037000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fastaredux,686.515000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,947.649000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,938.774000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,944.098000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,964.247000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,931.544000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,932.697000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,960.478000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,948.500000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,931.292000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,947.648000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,995.154000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,921.344000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,942.329000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,957.821000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,fasta_naive,959.653000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3069.018000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3063.464000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3037.465000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3046.435000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3024.265000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3024.289000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3034.623000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3019.284000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3033.405000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3033.492000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3013.223000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3014.331000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3036.516000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3027.899000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,spectralnorm_math,3023.434000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,85.382000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,68.694000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,69.102000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,70.303000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,68.426000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,68.927000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,69.005000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,70.008000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,69.054000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,69.072000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,69.152000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,70.047000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,69.101000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,67.988000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,mandelbrot_ascii,68.969000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,97.124000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,89.250000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,90.142000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,89.291000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,90.113000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,90.252000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,89.219000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,98.980000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,89.904000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,90.521000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,90.662000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,89.719000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,90.677000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,90.843000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,binarytrees_2,89.883000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1644.796000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1610.028000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1593.046000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1597.819000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1586.142000,0
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1594.685000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1596.634000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1590.782000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1593.679000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1593.491000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1598.841000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1599.557000,1
Ř,9c038edb3727233d45b5c6b8b94186451a0c9b6d,shootout,nbody_naive_2,1584.906000,1
